record_id,dept_name,dept,category,topic,priority,content_type,asset_type,text,url,filename,source_url,crawled_at,missing_fields
aic_people_교수진_d43510534a_d4351053__item_0017,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,권영진,http://casys.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0017,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,권영진,https://aic.kaist.ac.kr/images/youngjinkwon.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0018,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,유신,https://coinse.github.io,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0018,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,유신,https://aic.kaist.ac.kr/images/shinyoo.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0019,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,윤성의,http://sglab.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0019,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,윤성의,https://aic.kaist.ac.kr/images/sungeuiyoon.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0020,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,이기혁,https://hcil.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0020,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,이기혁,https://aic.kaist.ac.kr/images/geehyuklee.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0021,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,이재길,https://dm.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0021,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,이재길,https://aic.kaist.ac.kr/images/jaegillee.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0022,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,조성호,http://nmail.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0022,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,조성호,https://aic.kaist.ac.kr/images/sunghojo.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0023,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,한준,https://www.cyphy.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0023,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,한준,https://aic.kaist.ac.kr/images/junhan.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0024,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,김대영,https://www.deal.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0024,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,김대영,https://aic.kaist.ac.kr/images/daeyoungkim.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0025,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,김민수,http://infolab.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0025,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,김민수,https://aic.kaist.ac.kr/images/minsookim.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0026,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,김민혁,https://vclab.kaist.ac.kr/,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0026,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,김민혁,https://aic.kaist.ac.kr/images/minhkim.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0027,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,김주호,https://kixlab.org,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0027,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,김주호,https://aic.kaist.ac.kr/images/juhokim.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0028,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,김태균,https://sites.google.com/view/tkkim,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0028,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,김태균,https://aic.kaist.ac.kr/images/taekyunkim.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0029,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,김현우,https://hyunwoojkim.com,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0029,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,김현우,https://aic.kaist.ac.kr/images/hyunwoojkim.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0030,AI컴퓨팅학과,aic,구성원,교수진,extended,image,external,류석영,https://plrg.kaist.ac.kr,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_people_교수진_d43510534a_d4351053__item_0030,AI컴퓨팅학과,aic,구성원,교수진,extended,image,image,류석영,https://aic.kaist.ac.kr/images/sukyoungryu.webp,,https://aic.kaist.ac.kr/#/people,2026-05-26T13:24:41.029666+00:00,filename
aic_admission_ug_학사과정 입학 안내_fecb9722e3_fecb9722__item_0001,AI컴퓨팅학과,aic,입학,학사과정 입학 안내 > 입학처 홈,extended,card,external,학부 (한국인) 한국인 학부 신입생 모집 안내입니다. 자세히 보기,https://admission.kaist.ac.kr/undergraduate,,https://aic.kaist.ac.kr/#/admission-ug,2026-05-26T13:24:44.960971+00:00,filename
aic_admission_ug_학사과정 입학 안내_fecb9722e3_fecb9722__item_0002,AI컴퓨팅학과,aic,입학,학사과정 입학 안내 > 학부 (한국인),extended,card,external,학부 (외국인) 외국인 학부 신입생 모집 안내입니다. 자세히 보기,https://admission.kaist.ac.kr/intl-undergraduate,,https://aic.kaist.ac.kr/#/admission-ug,2026-05-26T13:24:44.960971+00:00,filename
aic_site_page_공지_c098a53875_c098a538__item_0001,AI컴퓨팅학과,aic,공지사항,Contact,core,contact_info,email,swimpool@kaist.ac.kr,mailto:swimpool@kaist.ac.kr,,https://aic.kaist.ac.kr/#/notice,2026-05-26T13:25:36.079032+00:00,filename
aic_site_page_공지_c098a53875__asset_block_0007,AI컴퓨팅학과,aic,공지사항,공지,extended,image,image,다과 예시 - 샌드위치,https://aic.kaist.ac.kr/images/sandwiches.png,,https://aic.kaist.ac.kr/#/notice,2026-05-26T13:25:36.079032+00:00,filename
aic_site_page_공지_c098a53875__asset_block_0008,AI컴퓨팅학과,aic,공지사항,공지,extended,image,image,기념품 예시 - 키캡,https://aic.kaist.ac.kr/images/gift.png,,https://aic.kaist.ac.kr/#/notice,2026-05-26T13:25:36.079032+00:00,filename
"ai_systems_home_인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Futur_d2b23c11__item_0001",AI시스템학과,ai_systems,기타,"인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Future of AI Systems The Center of Innovation, KAIST Dept. of AI Systems > 최신 소식 Latest News",extended,card,internal,2026학년도 가을학기 대학원 입시설명회 안내,https://ai-systems.kaist.ac.kr/news.html,,https://ai-systems.kaist.ac.kr/,2026-05-26T13:26:12.858070+00:00,filename
"ai_systems_home_인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Futur_d2b23c11__item_0003",AI시스템학과,ai_systems,기타,"인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Future of AI Systems The Center of Innovation, KAIST Dept. of AI Systems > 최신 소식 Latest News > Quick Links",extended,text,internal,Undergraduate Admission 학부 입학 안내 Undergraduate Admissions,https://ai-systems.kaist.ac.kr/admission-ug.html,,https://ai-systems.kaist.ac.kr/,2026-05-26T13:26:12.858070+00:00,filename
"ai_systems_home_인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Futur_d2b23c11__item_0003",AI시스템학과,ai_systems,기타,"인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Future of AI Systems The Center of Innovation, KAIST Dept. of AI Systems > 최신 소식 Latest News > Quick Links",extended,text,internal,Graduate Admission 대학원 입학 안내 Graduate Admissions,https://ai-systems.kaist.ac.kr/admission-grad.html,,https://ai-systems.kaist.ac.kr/,2026-05-26T13:26:12.858070+00:00,filename
"ai_systems_home_인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Futur_d2b23c11__item_0004",AI시스템학과,ai_systems,기타,Contact,extended,contact_info,email,ai_office@kaist.ac.kr,mailto:ai_office@kaist.ac.kr,,https://ai-systems.kaist.ac.kr/,2026-05-26T13:26:12.858070+00:00,filename
"ai_systems_home_인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Futur_d2b23c11__item_0004",AI시스템학과,ai_systems,기타,Contact,extended,contact_info,phone,042-350-XXXX,tel:042-350-XXXX,,https://ai-systems.kaist.ac.kr/,2026-05-26T13:26:12.858070+00:00,filename
"ai_systems_home_인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Futur_d2b23c11df__asset_block_0005",AI시스템학과,ai_systems,기타,"인공지능 시스템의 미래를 설계하는 혁신의 중심, KAIST AI시스템학과 Designing the Future of AI Systems The Center of Innovation, KAIST Dept. of AI Systems",extended,link,internal,더보기 + More +,https://ai-systems.kaist.ac.kr/news.html,,https://ai-systems.kaist.ac.kr/,2026-05-26T13:26:12.858070+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0001,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty,extended,mixed_media,external,권지민 교수 Jimin Kwon Professor Device 연구실 홈페이지 Lab Website,https://dsil.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0001,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty,extended,image,image,권지민 교수,https://ai-systems.kaist.ac.kr/images/jiminkwon.jpg,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0002,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 권지민 교수 Jimin Kwon,extended,mixed_media,external,문재균 교수 Jaekyun Moon Professor Communication 연구실 홈페이지 Lab Website,http://comstolab.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0002,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 권지민 교수 Jimin Kwon,extended,image,image,문재균 교수,https://ai-systems.kaist.ac.kr/images/jaekyunmun.jpg,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0003,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 문재균 교수 Jaekyun Moon,extended,mixed_media,external,이슬기 교수 Seulki Lee Professor Computer 연구실 홈페이지 Lab Website,https://sites.google.com/view/embeddedai,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0003,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 문재균 교수 Jaekyun Moon,extended,image,image,이슬기 교수,https://ai-systems.kaist.ac.kr/images/seulkilee.jpg,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0004,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 이슬기 교수 Seulki Lee,extended,mixed_media,external,이영주 교수 Youngjoo Lee Professor Circuit 연구실 홈페이지 Lab Website,https://sites.google.com/view/epiclab,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0004,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 이슬기 교수 Seulki Lee,extended,image,image,이영주 교수,https://ai-systems.kaist.ac.kr/images/youngjoolee.jpg,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0005,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 이영주 교수 Youngjoo Lee,extended,mixed_media,external,정완영 교수 Wanyeong Jung Professor Circuit 연구실 홈페이지 Lab Website,https://seed.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0005,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 이영주 교수 Youngjoo Lee,extended,image,image,정완영 교수,https://ai-systems.kaist.ac.kr/images/wanyeongjung.jpg,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0006,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 정완영 교수 Wanyeong Jung,extended,mixed_media,external,제민규 교수 Minkyu Je Professor Circuit 연구실 홈페이지 Lab Website,https://impact.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0006,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 정완영 교수 Wanyeong Jung,extended,image,image,제민규 교수,https://ai-systems.kaist.ac.kr/images/minkyuje.jpg,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0007,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 제민규 교수 Minkyu Je,extended,mixed_media,external,최정우 교수 Jungwoo Choi Professor Signal 연구실 홈페이지 Lab Website,http://sound.kaist.ac.kr,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_fulltime_faculty-fulltime_e6293a17b3_e6293a17__item_0007,AI시스템학과,ai_systems,구성원,전임교수 Full-time Faculty > 제민규 교수 Minkyu Je,extended,image,image,최정우 교수,https://ai-systems.kaist.ac.kr/images/jungwoochoi.jpg,,https://ai-systems.kaist.ac.kr/faculty-fulltime,2026-05-26T13:26:24.188231+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0001,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,강익성 Iksung Kang 교수 Prof. 연구실 → Lab →,https://iksungk.github.io/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0001,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,강익성 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kang-iksung.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0002,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김주영 Jooyoung Kim 교수 Prof. 연구실 → Lab →,http://castlab.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0002,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김주영 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-jooyoung.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0003,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,mixed_media,external,김창익 Changik Kim 교수 Prof. 연구실 → Lab →,https://cilabs.kaist.ac.kr/,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
ai_systems_faculty_adjunct_faculty-adjunct_61996c050d_61996c05__item_0003,AI시스템학과,ai_systems,구성원,겸임교수 Adjunct Faculty,extended,image,image,김창익 교수,https://ai-systems.kaist.ac.kr/images_adjunct/kim-changik.jpg,,https://ai-systems.kaist.ac.kr/faculty-adjunct,2026-05-26T13:26:28.610341+00:00,filename
