doc_id,dept,dept_name,source_type,title,source_url,source_board,crawled_at,chunk_count
doc_5cd37c87d5a9,ai_systems,AI시스템학과,person,강준혁,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_9ee35556416a,ai_systems,AI시스템학과,person,권경하,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_b308e6d45bcf,ai_systems,AI시스템학과,person,김동준,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_b5c49ec89661,ai_systems,AI시스템학과,person,김봉진,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_1b564af556b2,ai_systems,AI시스템학과,person,김상식,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_939efbbfc364,ai_systems,AI시스템학과,person,김성민,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_9c791fd3a99d,ai_systems,AI시스템학과,person,김용대,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_821bcb97ae26,ai_systems,AI시스템학과,person,김용훈,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_9ba6326a9b48,ai_systems,AI시스템학과,person,김주영,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_feaa84340feb,ai_systems,AI시스템학과,person,김창익,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_a5c766bd4c1c,ai_systems,AI시스템학과,person,김훈,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_cfd8b0af6f65,ai_systems,AI시스템학과,person,노용만,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_3fbb818b4fed,ai_systems,AI시스템학과,person,명현,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_019a9b3b3017,ai_systems,AI시스템학과,person,배준우,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_ccc31e165040,ai_systems,AI시스템학과,person,배현민,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_4baa8b5535db,ai_systems,AI시스템학과,person,백재일,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_e135a3df66c3,ai_systems,AI시스템학과,person,서창호,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_50c21a6ee780,ai_systems,AI시스템학과,person,송영민,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_a34f553b74ce,ai_systems,AI시스템학과,person,신영수,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_8f935ce27d32,ai_systems,AI시스템학과,person,심현철,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_00a13815fda0,ai_systems,AI시스템학과,person,안희진,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_eb2a0586e2e0,ai_systems,AI시스템학과,person,연구실,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_549cc8bd60e4,ai_systems,AI시스템학과,person,원유집,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_960b3c1b3259,ai_systems,AI시스템학과,person,유민수,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_55512d007ddf,ai_systems,AI시스템학과,person,유승협,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_3f74cb32ab96,ai_systems,AI시스템학과,person,유창동,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_39f86ad4f27e,ai_systems,AI시스템학과,person,이성주,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_00186a60ac05,ai_systems,AI시스템학과,person,이정용,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_c4cfe75e506a,ai_systems,AI시스템학과,person,장동의,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_b0a92d5e4589,ai_systems,AI시스템학과,person,정명수,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_481931b68df1,ai_systems,AI시스템학과,person,정혜원,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_cf92f7a4a843,ai_systems,AI시스템학과,person,조성환,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_4a976a606fb7,ai_systems,AI시스템학과,person,최성율,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_854601c6dc3d,ai_systems,AI시스템학과,person,최신현,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_ae75b336862b,ai_systems,AI시스템학과,person,최준일,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_b111ed6774bd,ai_systems,AI시스템학과,person,최진석,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_6f9d50d52a84,ai_systems,AI시스템학과,person,하정석,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_807045af83ba,ai_systems,AI시스템학과,person,한인수,https://ai-systems.kaist.ac.kr/faculty-adjunct,,2026-05-26T13:26:28.610341+00:00,1.0
doc_062fd91e099d,ai_systems,AI시스템학과,person,권지민,https://ai-systems.kaist.ac.kr/faculty-fulltime,,2026-05-26T13:26:24.188231+00:00,1.0
doc_4c4ffabbbfa3,ai_systems,AI시스템학과,person,문재균,https://ai-systems.kaist.ac.kr/faculty-fulltime,,2026-05-26T13:26:24.188231+00:00,1.0
doc_fd84d5b3e581,ai_systems,AI시스템학과,person,이슬기,https://ai-systems.kaist.ac.kr/faculty-fulltime,,2026-05-26T13:26:24.188231+00:00,1.0
doc_b067196ca607,ai_systems,AI시스템학과,person,이영주,https://ai-systems.kaist.ac.kr/faculty-fulltime,,2026-05-26T13:26:24.188231+00:00,1.0
doc_74a7526af22d,ai_systems,AI시스템학과,person,정완영,https://ai-systems.kaist.ac.kr/faculty-fulltime,,2026-05-26T13:26:24.188231+00:00,1.0
doc_1c1e10b5a522,ai_systems,AI시스템학과,person,제민규,https://ai-systems.kaist.ac.kr/faculty-fulltime,,2026-05-26T13:26:24.188231+00:00,1.0
doc_49886c4ff0be,ai_systems,AI시스템학과,person,최정우,https://ai-systems.kaist.ac.kr/faculty-fulltime,,2026-05-26T13:26:24.188231+00:00,1.0
doc_975b5da7beda,aic,AI컴퓨팅학과,admission,(KAIST석사재학생) 석박사 통합과정,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,2.0
doc_902f43c372e0,aic,AI컴퓨팅학과,admission,1단계 합격자 발표,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_f476a92787de,aic,AI컴퓨팅학과,admission,2단계 전형(면접),https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_3613bb6b2d01,aic,AI컴퓨팅학과,admission,KAIST 장학생,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_4de18c6d2187,aic,AI컴퓨팅학과,admission,국비 장학생,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_6c2127092f0b,aic,AI컴퓨팅학과,admission,박사과정,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,3.0
doc_83296b60eac4,aic,AI컴퓨팅학과,admission,석박사 통합과정,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,2.0
doc_aaa1a30d09d8,aic,AI컴퓨팅학과,admission,석사과정,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,3.0
doc_7e88ccfd2af2,aic,AI컴퓨팅학과,admission,원서접수(서류제출 포함),https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_cfa05a3d3541,aic,AI컴퓨팅학과,admission,일반 장학생,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_45f297d0a3e5,aic,AI컴퓨팅학과,admission,재학생 석박사통합과정,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,2.0
doc_47f8d5392963,aic,AI컴퓨팅학과,admission,지도 교수 신청 관련 사항,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_ad5c03d632ab,aic,AI컴퓨팅학과,admission,학·석박통합연계과정,https://aic.kaist.ac.kr/#/admission-grad,,2026-05-26T13:24:49.378406+00:00,1.0
doc_21a503ebb0f0,aic,AI컴퓨팅학과,asset,042-350-2114,https://aic.kaist.ac.kr/,,2026-05-26T13:24:27.752357+00:00,1.0
doc_d6583c84601d,aic,AI컴퓨팅학과,asset,학부 (한국인) 한국인 학부 신입생 모집 안내입니다.,https://aic.kaist.ac.kr/#/admission-ug,,2026-05-26T13:24:44.960971+00:00,1.0
doc_c4ce8557d65d,aic,AI컴퓨팅학과,asset,swimpool@kaist.ac.kr,https://aic.kaist.ac.kr/#/notice,,2026-05-26T13:25:36.079032+00:00,1.0
doc_c76d05db33f0,aic,AI컴퓨팅학과,asset,기념품 예시 - 키캡,https://aic.kaist.ac.kr/#/notice,,2026-05-26T13:25:36.079032+00:00,1.0
doc_0e4387cc274f,aic,AI컴퓨팅학과,asset,다과 예시 - 샌드위치,https://aic.kaist.ac.kr/#/notice,,2026-05-26T13:25:36.079032+00:00,1.0
doc_4f1dfcf4c7d4,aic,AI컴퓨팅학과,attachment_pdf,AI_Computing_Grad_Info_Session_20260320.pdf,https://aic.kaist.ac.kr/files/AI_Computing_Grad_Info_Session_20260320.pdf,admission_grad,2026-05-26T13:24:49.378406+00:00,7.0
doc_ec044a6941ff,aic,AI컴퓨팅학과,attachment_pdf,AI_Computing_Introduction_20260526.pdf,https://aic.kaist.ac.kr/files/AI_Computing_Introduction_20260526.pdf,admission_ug,2026-05-26T13:24:44.960971+00:00,10.0
doc_1af32fa5583a,aic,AI컴퓨팅학과,contact,Department contact,https://aic.kaist.ac.kr/#/notice,site_page,2026-05-26T13:25:36.079032+00:00,1.0
doc_9ae2a5f5bfba,aic,AI컴퓨팅학과,course,3차원 데이터를 위한 기계학습,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_bad692105197,aic,AI컴퓨팅학과,course,강화학습 개론,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_eed980f900bb,aic,AI컴퓨팅학과,course,그래프 기계학습 및 마이닝,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_40c0c1995160,aic,AI컴퓨팅학과,course,기계학습,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_92c4eae14507,aic,AI컴퓨팅학과,course,사물인터넷 데이터 사이언스,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_7994ee8abf29,aic,AI컴퓨팅학과,course,시스템프로그래밍,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_7562a0279513,aic,AI컴퓨팅학과,course,운영체제 및 실험,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_9a49ee83aecb,aic,AI컴퓨팅학과,course,웨어러블 사용자 인터페이스,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_27bef6e49e8b,aic,AI컴퓨팅학과,course,인간-컴퓨터 상호작용 개론,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_3c7043078741,aic,AI컴퓨팅학과,course,인간과 컴퓨터 상호작용,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_ee54bd1ef3b4,aic,AI컴퓨팅학과,course,인공지능 개론,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_9b4c581d353b,aic,AI컴퓨팅학과,course,인공지능 기초,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_51af7278a34d,aic,AI컴퓨팅학과,course,인공지능 및 기계학습,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_0868bf25a5bc,aic,AI컴퓨팅학과,course,인공지능 윤리,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_e03f1f584ba9,aic,AI컴퓨팅학과,course,전산기조직,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_421261ddaac3,aic,AI컴퓨팅학과,course,컴퓨팅 특강 <리소스 효율적 AI 연구>,https://aic.kaist.ac.kr/#/education-courses,,2026-05-26T13:24:53.541543+00:00,1.0
doc_3d9db9ca36b3,aic,AI컴퓨팅학과,event,2026 AI컴퓨팅학과 학과설명회,https://aic.kaist.ac.kr/#/notice,,2026-05-26T13:25:36.079032+00:00,1.0
doc_e8b6c648b3c2,aic,AI컴퓨팅학과,page_section,AI-NATIVE 인재상 — 핵심 역량,https://aic.kaist.ac.kr/,home,2026-05-26T13:24:27.752357+00:00,1.0
doc_053d1d09a3d6,aic,AI컴퓨팅학과,page_section,AI-Native 핵심 인재 양성을 위한 교육 체계,https://aic.kaist.ac.kr/,home,2026-05-26T13:24:27.752357+00:00,1.0
doc_d37d4f772e6f,aic,AI컴퓨팅학과,page_section,인간 중심 AI 컴퓨팅,https://aic.kaist.ac.kr/,home,2026-05-26T13:24:27.752357+00:00,1.0
doc_0d65d409863b,aic,AI컴퓨팅학과,page_section,AI 시스템 및 운영 기술 역량 구축,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_c4405a1f2044,aic,AI컴퓨팅학과,page_section,AI 이론 및 알고리즘 중심 교육,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_e5cda014cd8e,aic,AI컴퓨팅학과,page_section,AI-Native 컴퓨팅 기초 역량 교육,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_2d8fc5c6b833,aic,AI컴퓨팅학과,page_section,Core를 아는 사람이 Application도 잘 만든다,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_a524d69c7357,aic,AI컴퓨팅학과,page_section,수학적·원리 기반 설계 역량 강화,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_626e89658027,aic,AI컴퓨팅학과,page_section,응용 및 도메인 적용 역량 확보,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_5126b9a1179a,aic,AI컴퓨팅학과,page_section,인간 중심·책임 기반 AI 설계 교육,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_4ecd498377b0,aic,AI컴퓨팅학과,page_section,차세대 AI 기술 반영,https://aic.kaist.ac.kr/#/dept-intro,dept_intro,2026-05-26T13:24:32.565544+00:00,1.0
doc_c0049f1c1346,aic,AI컴퓨팅학과,page_section,대학원 과정 (Graduate),https://aic.kaist.ac.kr/#/education-courses,education_courses,2026-05-26T13:24:53.541543+00:00,1.0
doc_28a472b8876c,aic,AI컴퓨팅학과,page_section,학부 과정 (Undergraduate),https://aic.kaist.ac.kr/#/education-courses,education_courses,2026-05-26T13:24:53.541543+00:00,1.0
doc_3ae15dc00452,aic,AI컴퓨팅학과,page_section,기초선택 이수요건,https://aic.kaist.ac.kr/#/education-reqs,education_reqs,2026-05-26T13:24:57.585681+00:00,1.0
doc_ebab7f37918e,aic,AI컴퓨팅학과,page_section,연구 및 경과조치,https://aic.kaist.ac.kr/#/education-reqs,education_reqs,2026-05-26T13:24:57.585681+00:00,1.0
doc_0cb9c963ba90,aic,AI컴퓨팅학과,page_section,이수 요건,https://aic.kaist.ac.kr/#/education-reqs,education_reqs,2026-05-26T13:24:57.585681+00:00,1.0
doc_50990c1d62cc,aic,AI컴퓨팅학과,page_section,전공 (44학점 이상),https://aic.kaist.ac.kr/#/education-reqs,education_reqs,2026-05-26T13:24:57.585681+00:00,1.0
doc_9ca057e1eb57,aic,AI컴퓨팅학과,page_section,졸업이수학점 총 138학점 이상,https://aic.kaist.ac.kr/#/education-reqs,education_reqs,2026-05-26T13:24:57.585681+00:00,1.0
doc_ad37d7b1f421,aic,AI컴퓨팅학과,page_section,"“AI를 사용하는 시대를 넘어, AI를 창조하고 시스템을 설계하는 AI-Native 리더를 육성합니다.”",https://aic.kaist.ac.kr/#/welcome-message,welcome_message,2026-05-26T13:24:36.765228+00:00,1.0
doc_73175d8b56c3,aic,AI컴퓨팅학과,person,고인영,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_1743bec42472,aic,AI컴퓨팅학과,person,권영진,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_4d6b59e6845f,aic,AI컴퓨팅학과,person,김대영,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_0c1ecab1d14d,aic,AI컴퓨팅학과,person,김민수,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_768c88e3f92b,aic,AI컴퓨팅학과,person,김민혁,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_a557ce60cfed,aic,AI컴퓨팅학과,person,김주호,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_cceecf9b0602,aic,AI컴퓨팅학과,person,김태균,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_bab675cf1191,aic,AI컴퓨팅학과,person,김현우,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_28008b288fdb,aic,AI컴퓨팅학과,person,류석영,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_8c238ad93968,aic,AI컴퓨팅학과,person,문수복,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_fcde3f86c022,aic,AI컴퓨팅학과,person,박노성,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
doc_c4a18cd33581,aic,AI컴퓨팅학과,person,박대형,https://aic.kaist.ac.kr/#/people,,2026-05-26T13:24:41.029666+00:00,1.0
